_id	yomi	wordJpn	wordLao	typeLaoScript
7368	めいしん	迷信	ຄວາມເຊື່ອແບບງົມງາຍ	khwaam xeua1 baep ngom ngaay
7369	めいそう	瞑想	ນັ່ງສະມາທິ	nang1 sa maa thi
7370	めいぼ	名簿	ລາຍຊື່	laay xeu1
7371	めいよ	名誉	ກຽດຕິມະສັກ	kiat ti ma sak
7372	めいよ	名誉	້ເປັນກຽດ	pen kiat
7373	めいれい	命令	ສັ່ງ	sang1
7374	めいれいけい	命令形	ຮູບສັ່ງ	huup sang1
7375	めいわく	迷惑	ເດືອດຮ້ອນ	deuat hohn2
7376	めーとる	（何）メートル	(ຈັກ)ແມັດ	me't
7377	めーる	メール	ອີເມວ	ii meew
7378	めーるあどれす	メール・アドレス	ເບີອີເມວ	ber ii meew
7379	めかけ	妾	ເມຍນ້ອຍ	mia nohy2
7380	めかた	目方	ນ້ຳຫນັກ	nam2 hnak
7381	めかにっく	メカニック	ຊ່າງກົນ	xaang1 kon
7382	めかにっく	メカニック	ຊ່າງຈັກ	xaang1 jak
7383	めかにっく	メカニック	ຊ່າງເຄື່ອງ	xaang1 kheuang1
7384	めがね	眼鏡	ແວ່ນຕາ	waen1 taa
7385	めがまわる	目が回る	ວິນຫົວ	win hhua
7386	めきしこ	メキシコ	ເມັກຊິກ	mek xik
7387	めぐすり	目薬	ຢາຢອດຕາ	yaa yoht taa
7388	めぐむ	恵む	ບໍລິຈາກ	boh li jaak
7389	めくら	盲	ທາບອດ	thaa boht
7390	めこんがわ	メコン河	ນ້ຳຂອງ	nam2 hkohng
7391	めざす	目指す	ມຸ້ງໄປ	mung2 pai
7392	めざましどけい	目覚まし時計	ໂມງປຸກ	moong puk
7393	めざめる	目覚める	ຮູ້ເມື່ອ	huu2 meua1
7394	めし	飯	ເຂົ້າ	hkao2
7395	めしべ	雌しべ	ເກສອນໂຕແມ່	kee sohn too mae1
7396	めす	雌	ໂຕແມ່	too mae1
7397	めずらしい	珍しい	ແປກ	paek
7398	めだつ	目立つ	ທີ່ເດັ່ນ	thii1 den1
7399	めだま	目玉	ລູກຕາ	luuk taa
7400	めだまやき	目玉焼き	ໄຂ່ດາວ	hkai1 daaw
7401	めったに	滅多に（ない）	ບໍ່ຄ່ອຍຈະ	boh1 khohy1 ja
7402	めでたい	めでたい	ສຸກສັນ	suk san
7403	めにゅー	メニュー	ລາຍການອາຫານ	laay kaan aa hhaan
7404	めばな	雌花	ດອກໄມໂຕແມ່	dohk mai2 too mae1
7405	めまい	目まい	ຫນ້າມືດ	hnaa2 meut
7406	めまい	目まい	ເປັນລົມ	pen lom
7407	めろん	メロン	ຫມາກແຕງ	hmaak taeng
7408	めん	綿	ຜ້າຝ້າຍ	hpaa2 hfaay2
7409	めん	（何）面	ຫນ້າ	hnaa2
7410	めん	面	ຫນ້າກາກ	hnaa2 kaak
7411	めん	麺	ຫມີ່	hmii1
7412	めん	麺	ເສັ້ນຫມີ່	sen2 hmii1
7413	めん	（米粉）麺	ເສັ້ນເຝີ	sen2 hfer
7414	めんえき	免疫	ພູມຕ້ານທານໂລກ	phuum taan2 thaan look
7415	めんきょ	免許	ອະນຸຍາດ	a nu nyaat
7416	めんきょしょう	免許証	ໃບອະນຸຍາດ	bay a nu nyaat
7417	めんす	メンス	ຮອບເດືອນ	hohp deuan
7418	めんぜい	免税	ປອດພາສີ	poht phaa sii
7419	めんぜいてん	免税店	ຮ້ານປອດພາສີ	haan2 poht phaa sii
7420	めんせき	面積	ພື້ນທີ່	pheun2 thii1
7421	めんせき	面積	ເນື້ອທີ່	neua2 thii1
7422	めんどう	面倒	ລຳບາກ	lam baak
7423	めんどうくさい	面倒くさい	ລຳບາກ	lam baak
7424	めんどうをみる	面倒を・見る	ລ້ຽງດູ	liang2 duu
7425	めんどり	雌鶏/メンドリ	ໄກ່ແມ່	kai1 mae1
7426	めんぼくない	面目ない	ຂາຍຫນ້າ	hkaay hnaa2
7427	も	も	ກໍ່ເຊັ່ນກັນ	koh1 xen1 kan
7428	もう	もう（～した）	ແລ້ວ	laew2
7429	もういちど	もう一度	ອີກ	iik
7430	もういちど	もう一度	ອີກຄັ້ງຫນຶ່ງ	iik khang2 hnueng1
7431	もうけ	儲け	ກຳໄລ	kam lai
7432	もうける	儲ける	ໄດ້ກຳໄລ	dai2 kam lai
7433	もうしあげる	申し上げる	ເວົ້າ	wao2
7434	もうしこみ	申し込み	ຄຳຮ້ອງ	kham hohng2
7435	もうしこみしょ	申込書	ໃບຄຳຮ້ອງ	bay kham hohng2
7436	もうしこむ	申し込む	ສະຫມັກ	sa hmak
7437	もうしわけありません	申し訳ありません	ຂໍໂທດ	hkoh thoot
7438	もうしわけない	申し訳ない	ຄວາມຂໍໂທດ	khwaam hkoh thoot
7439	もうす	申す	ເວົ້າ	wao2
7440	もうすぐ	もうすぐ	ມໍໆ	moh #
7441	もうすぐ	もうすぐ	ໃກ້ຊິ	kay2 xi
7442	もうすこし	もう少し	ອີກຫນ້ອຍຫນຶ່ງ	iik hnohy2 hnueng1
7443	もうたくさん	もう・たくさん	ຫລາຍແລ້ວ	hlaay laew2
7444	もうちょう	盲腸	ໄສ້ຕິ່ງ	sai2 ting1
7445	もうちょうえん	盲腸炎	ໄສ້ຕິ່ງອັກເສບ	sai2 ting1 ak seep
7446	もうはつ	毛髪	ຜົມ	hpom
7447	もうふ	毛布	ຜ້າຫົ່ມ	hpaa2 hhom1
7448	もえる	燃える	ໄຫມ້	hmai2
7449	もーりしゃす	モーリタニア	ໂມຣິຕານີ	moo ri taa nii
7450	もーりたにあ	モーリシャス	ໂມຣິດ	moo rit
7451	もくてき	目的	ຈຸດປະສົງ	jut pa song
7452	もくてきご	目的語	ຕົວປະກອບ	tua pa kohp
7453	もくてきち	目的地	ຈຸດຫມາຍ	jut hmaay
7454	もくひょう	目標	ເປົ້າຫມາຍ	pao2 hmaay
7455	もくよう	木曜（日）	ວັນພະຫັດ	wan pha hhat
7456	もぐら	モグラ	ໂຕຕຸ່ນ	too tun1
7457	もぐる	潜る	ດຳນ້ຳ	dam nam2
7458	もざんびーく	モザンビーク	ໂມຊຳບິກ	moo xam bik
7459	もし	もし	ຖ້າ	htaa2
7460	もし	もし	ຖ້າວ່າ	htaa2 waa1
7461	もじ	文字	ຕົວອັກສອນ	tua ak sohn
7462	もじ	文字	ອັກສອນ	ak sohn
7463	もじ	文字	ໂຕຫນັງສື	too hnang seu
7464	もしもし	もしもし	ອາໂຫລ	aa hloo
7465	もちあげる	持ち上げる	ຍົກ	nyok
7466	もちあるく	持ち歩く	ຖືຕິດໂຕ	hteu tit too
7467	もちいる	用いる	ໃຊ້ປະໂຫຍດ	xay2 pa hyoot
7468	もちごめ	もち米	ເຂົ້າຫນຽວ	hkao2 hniaw
7469	もちぬし	持ち主	ເຈົ້າຂອງ	jao2 hkohng
7470	もちもの	持ち物	ຊັບສົມບັດ	xap som bat
7471	もちろん	もちろん	ແນ່ນອນ	nae1 nohn
7472	もつ	持つ	ຈັບ	jap
7473	もつ	持つ	ຖື	hteu
7474	もつ	持つ	ມີ	mii
7475	もったいない	もったいない	ຍັນມີປະໂຫຍດ	nyang mii pa hyoot
7476	もったいない	もったいない	ເສຍດາຍ	sia daay
7477	もっていく	持って・行く	ເອົາໄປ	ao pai
7478	もっていく	持って・行く	ເອົາໄປນຳ	ao pai nam
7479	もっている	持って・いる	ຈັບຢູ່	jap yuu1
7480	もっている	持って・いる	ຖືຢູ່	hteu yuu1
7481	もっている	持って・いる	ມີ	mii
7482	もってくる	持って・来る	ເອົາມາ	ao maa
7483	もっと	もっと	ຫລາຍ	hlaay
7484	もっとも	最も	ທີ່ສຸດ	thii1 sut
7485	もっとも	もっとも	ມີເຫດຜົນ	mii hheet hpon
7486	もっとも	もっとも	ແຕ່ວ່າ	tae1 waa1
7487	もっぱら	専ら	ຢ່າງດຽວ	yaang1 diaw
7488	もっぷ	モップ	ໄມ້ຖູພື້ນ	mai2 htuu pheun2
7489	もてなす	もてなす	ຕ້ອນຮັບ	tohn2 hap
7490	もでる	(女性)モデル	ນາງແບບ	naang baep
7491	もでる	(男性)モデル	ນາຍແບບ	naay baep
7492	もどす	戻す	ກັບ	kap
7493	もとせん	元栓	ກ໋ອກລວມ	kohk4 luam
7494	もとづく	基づく	ຂື້ນກັບພື້ນຖານ	hkeun2 kap pheun2 htaan
7495	もとめる	求める	ຮ້ອງຂໍ	hohng2 hkoh
7496	もどる	戻る	ກັບຄືນ	kap kheun
7497	もなこ	モナコ	ໂມນາໂກ	moo naa koo
7498	もの	物	ຂອງ	hkohng
7499	もの	物	ສິ່ງຂອງ	sing1 hkohng
7500	もの	物	ເຄື່ອງ	kheuang1
7501	ものがたり	物語	ນິທານ	ni thaan
7502	ものごと	物事	ສິ່ງຕ່າງໆ	sing1 taang1 #
7503	ものさし	物差し	ໄມ້ບັນທັດ	mai2 ban that
7504	もはん	模範	ຕົວຢ່າງ	tua yaang1
7505	もみがら	籾殻	ຂີ້ແກບ	hkii2 kaep
7506	もむ	揉む	ນວດ	nuat
7507	もめん	木綿	ຜ້າຝ້າຍ	hpaa2 hfaay2
7508	もも	腿	ກົກຂາ	kok hkaa
7509	もも	桃/モモ	ຫມາກຄາຍ	hmaak khaay
7510	ももいろ	桃色	ສີປົວ	sii pua
7511	もやし	モヤシ	ຫມາກຖົ່ວງອກ	hmaak htua1 ngohk
7512	もやす	燃やす	ເຜົາ(ຈູດ)	hpao
7513	もよう	模様	ລາຍ	laay
7514	もらう	（～して）もらう	ຖືກ	hteuk
7515	もらう	貰う	ໄດ້	dai2
7516	もらう	貰う	ໄດ້ຮັບ	dai2 hap
7517	もり	森	ປ່າ	paa1
7518	もる	漏る	ຮົ່ວ	hua1
7519	もるじぶ	モルジブ	ມານດິວ	maan diw
7520	もるどば	モルドバ	ໂມນດາວີ	moon daa wii
7521	もれる	漏れる	ຮົ່ວ	hua1
7522	もろっこ	モロッコ	ມາຣົກ	maa rok
7523	もん	門	ປະຕູ	pa tuu
7524	もん	門	ປະຕູຮົ້ວ	pa tuu hua2
7525	もんごる	モンゴル	ມົງໂກລີ	mong koo lii
7526	もんだい	問題	ຄໍາຖາມ	kham htaam
7527	もんだい	問題	ບັນຫາ	ban hhaa
7528	もんだいない	問題ない	ບໍ່ມີບັນຫາ	boh1 mii ban hhaa
7529	もんぶしょう	文部省	ກະຊວງສຶກສາທິການ	ka xuang suek saa thi kaan
7530	や	矢	ລີກທະນູ	luuk tha nuu
7531	や	屋	ຮ້ານ	haan2
7532	や	や	ແລະອື່ນໆ	le' eun1 #
7533	やあ	やあ	ໂອ້	oo2
7534	やおや	八百屋	ຮ້ານຂາຍຜັກ	haan2 hkaay hpak
7535	やかましい	やかましい	ລຳຄານ	lam khaan
7536	やかん	やかん	ການ້ຳ	kaa nam2
7537	やぎ	山羊/ヤギ	ແບ້	bae2
7538	やきうどん	焼きうどん	ຂົ້ວເຝີ	hkua2 hfer
7539	やぎざ	山羊座	ລາສີມັງກອນ	laa sii mang kohn
7540	やきそば	焼きそば	ຂົ້ວຫມີ່	hkua2 hmii1
7541	やきつけ	焼付け	ອັດຮູບ	at huup
7542	やきとり	焼き鳥	ປີ້ງໄກ່	ping2 kai1
7543	やきはた	焼き畑	ຈູດໄຮ່	juut hai1
7544	やきます	焼き増す	ອັດຮູບໃຫມ່	at huup hmai1
7545	やきめし	焼き飯	ຂົ້ວເກົ້າ	hkua2 kao2
7546	やきもちをやく	焼き餅を妬く⇒嫉妬ｼｯﾄする	ຫຶງຫວງ	hhueng hhuang
7547	やきゅう	野球	ເບດບອນ	beet bohn
7548	やきゅうせんしゅ	野球選手	ນັກກິລາເບດບອນ	nak ki laa beet bohn
7549	やく	焼く	ປີ້ງ	piing2
7550	やく	約	ປະມານ	pa maan
7551	やく	役	ຮັບບົດ	hap bot
7552	やく	焼く	ເຜົາ	hpao
7553	やくいん	役員	ກຳມະການ	kam ma kaan
7554	やくざ	やくざ	ນັກເລງອັນຕະພານ	nak leng an ta phaan
7555	やくざいし	薬剤師	ນັກການຢາ	nak kaan yaa
7556	やくしょ	役所	ຫ້ອງການປະຈຳທ້ອງຖິ່ນ	hhohng2 kaan pa jam thohng2 htin1
7557	やくす	訳す	ແປ	pae
7558	やくそう	薬草	ສະຫມຸນໄພ	sa hmun phai
7559	やくそく	約束	ນັດ	nat
7560	やくそく	約束	ສັນຍາ	san nyaa
7561	やくだつ	役立つ	ມີປະໂຫຍດ	mii pa hyoot
7562	やくにん	役人	ກ້າລາດຊະການ	kaa2 laat xa kaan
7563	やくひん	薬品	ຢາເຄມີ	yaa khee mii
7564	やくめ	役目	ຫນ້າທີ່	hnaa2 thii1
7565	やけど	火傷	ແຜໄຫມ້	hpae hmai2
7566	やける	焼ける	ໄຫມ້	hmai2
7567	やさい	野菜	ຜັກ	hpak
7568	やさいいため	野菜炒め	ຂົ້ວຜັກລວມມິດ	hkua2 hpak luam mit
7569	やさいさらだ	野菜サラダ	ຢໍາຜັກ	yam hpak
7570	やさしい	易しい	ງ່າຍ	ngaay1
7571	やさしい	優しい	ອ່ອນໂຍນ	ohn1 nyoon
7572	やさしい	優しい	ໃຈດີ	jay dii
7573	やし	椰子/ヤシ	ຕົ້ນປາມ	ton2 paam
7574	やしなう	養う	ດູແລ	duu lae
7575	やしのみ	ヤシの実	ຫມາກພ້າວ	hmaak phaaw2
7576	やすい	やすい	ງ່າຍ	ngaay1
7577	やすい	安い	ຖືກ	hteuk
7578	やすうり	安売り	ຂາຍຖືກ	hkaay hteuk
7579	やすで	ヤスデ	ບົ້ງກື	bong2 keu
7580	やすみ	休み	ວັນພັກ	wan phak
7581	やすむ	休む	ພັກຜ່ອນ	phak hpohn1
7582	やすり	ヤスリ	ເຫລັກສະໄບ	hlek sa bai
7583	やせた	痩せた	ຈ່ອຍ	johy1
7584	やせる	痩せる	ຈ່ອຍລົງ	johy1 long
7585	やたい	屋台	ລໍ້ຂາຍເຄື່ອງ	loh2 hkaay kheuang1
7586	やちん	家賃	ຄ່າເຊົ່າເຮືອນ	khaa1 xao1 heuan
7587	やっきょく	薬局	ຮ້ານຂາຍຢາ	haan2 hkaay yaa
7588	やっつ	八つ	ແປດອັນ	paet an
7589	やってくる	やって・来る	ມາພີ້	maa phii2
7590	やっと	やっと	ທ້າຍສຸດ	thaay2 sut
7591	やっぱり	やっぱり	ດັ່ງທີ່ຄາດຄິດ	dang1 thii1 khaat khit
7592	やど	宿	ບ່ອນພັກ	bohn1 phak
7593	やといぬし	雇い主	ນາຍຈ້າງ	naay jaang2
7594	やとう	雇う	ຈ້າງ	jaang2
7595	やぬし	家主	ເຈົ້າຂອງເຮືອນ	jao2 hkohng heuan
7596	やね	屋根	ຫລັງຄາ	hlang khaa
7597	やはり	やはり	ດັ່ງທີ່ຄາດຄິດ	dang1 thii1 khaat khit
7598	やぶる	破る	ຈີກ	jiik
7599	やぶれる	破れる	ຂາດ	hkaat
7600	やぶれる	敗れる	ເສຍ	sia
7601	やま	山	ພູ	phuu
7602	やま	山	ພູເຂົາ	phuu hkao
7603	やまかじ	山火事	ໄຟໄຫມ້ປ່າ	fai hmai2 paa1
7604	やみいち	闇市	ຕະຫລາດມືດ	ta hlaat meut
7605	やむ	止む	ເຊົາ	xao
7606	やむをえず	やむ・を・えず	ຫລີກຫລ່ຽງບໍ່ໄດ້	hliik hliang1 boh1 dai2
7607	やむをえない	やむ・を・えない	ຫລີກຫລ່ຽງບໍ່ໄດ້	hliik hliang1 boh1 dai2
7608	やめる	辞める	ລາອອກ	laa ohk
7609	やめる	止める	ເຊົາ	xao
7610	やもめ	寡婦	ແມ່ຫມ້າຍ	mae1 hmaay2
7611	やもり	やもり	ຈີ່ຈ້ຽມ	jii1 jiam2
7612	やり	槍	ຫອກ	hhohk
7613	やりかた	やり方	ວິທີ	wi thii
7614	やりなおす	やり直す	ເຮັດໃຫມ່	het hmay1
7615	やる	（～を）やる	ເຮັດ	het
7616	やる	（～して）やる	ເຮັດເພື່ອ	het
7617	やわらかい	柔らかい	ນຸ້ມ	num2
7618	やわらかな	柔らかな	ນຸ້ມ	num2
7619	ゆ	湯	ນ້ຳຮ້ອນ	nam2 hohn2
7620	ゆう	（髪を）結う	ຖັກຜົມ	htak hpom
7621	ゆういち	夕市	ຕະຫລາດແລງ	ta hlaat laeng
7622	ゆううつ	憂鬱	ອຸກໃຈ	uk jay
7623	ゆうえんち	遊園地	ສະຫນາມຫລິ້ນ	sa hnaam hlin2
7624	ゆうかい	誘拐	ລັກຈັບຕົວໄປເພື່ອຮ້ອງເອົາຄ່າໄຖ່	lak jap tao pai pheua1 hohng2 ao khaa1 htai1
7625	ゆうがい	有害	ເປັນຜົນເສຍ	pen hpon sia
7626	ゆうがた	夕方	ຕອນແລງ	tohn laeng
7627	ゆーかり	ユーカリ	ຕົ້ນຍູດາລິບຕັສ	ton2 nyuu daa lip tos
7628	ゆうき	勇気	ກ້າ	kaa2
7629	ゆうき	勇気	ກ້າຫານ	kaa2 hhaan
7630	ゆうき	勇気	ຄວາມກ້າ	khwaam kaa2
7631	ゆうぐれ	夕暮れ	ເວລາຕາເວັນຕົກ	wee laa taa wen tok
7632	ゆうこう	友好	ມິດຕະພາບ	mit ta phaap
7633	ゆうこうきげん	有効期限	ກຳນົດອາຍຸ	kam not aa nyu
7634	ゆうしょう	優勝	ຊະນະເລີດ	xa na lert
7635	ゆうじょう	友情	ມິດຕະພາບ	mit ta phaap
7636	ゆうしょく	夕食	ອາຫານຄ່ຳ	aa hhaan kham1
7637	ゆうじん	友人	ຫມູ່	hmuu1
7638	ゆうじん	友人	ເພື່ອນ	pheuan1
7639	ゆうせいしょう	郵政省	ກະຊວງໄປສະນີ	ka xuang pai sa nii
7640	ゆうそう	郵送	ສົ່ງທາງໄປສະນີ	song1 thaang pai sa nii
7641	ゆうひ	夕日	ຕາເວັນຕົກດິນ	taa wen tok din
7642	ゆうびん	郵便	ໄປສະນີ	pai sa nii
7643	ゆうびんうけ	郵便受け	ຕູ້ຈົດຫມາຍ	tuu2 jot hmaay
7644	ゆうびんきょく	郵便局	ຫ້ອງການໄປສະນີ	hohng2 kaan pai sa nii
7645	ゆうびんばんごう	郵便番号	ລະຫັດໄປສະນີ	la hhat pai sa nii
7646	ゆうびんりょうきん	郵便料金	ຄ່າໄປສະນີ	khaa1 pai sa nii
7647	ゆうべ	夕べ	ມື້ຄືນວານນີ້	meu2 kheun waan nii2
7648	ゆうめい	有名	ມີຊື່ສຽງ	mii xeu1 siang
7649	ゆうめい	有名	ມີຊື່ສຽງດົງດັງ	mii xeu2 siang dong dang
7650	ゆーもあ	ユーモア	ຕະຫລົກ	ta hlok
7651	ゆうりょう	有料	ເສຍຄ່າ	sia khaa1
7652	ゆうりょうどうろ	有料道路	ທາງດ່ວນ	thaang duan1
7653	ゆうれい	幽霊	ວິນຍານ	win nyaan
7654	ゆか	床	ພື້ນ	pheun2
7655	ゆかい	愉快	ມ່ວນຊື່ນ	muan1 xeun1
7656	ゆき	雪	ຫິມະ	hhi ma
7657	ゆき	行き	ໄປ	pai
7658	ゆきだるま	雪だるま	ຮູບປັ້ນຫິມະ	huup pan2 hhi ma
7659	ゆく	行く	ໄປ	pai
7660	ゆけつ	輸血	ໃສ່ເລືອດ	hhay2 leuat
7661	ゆさぶる	揺さぶる（=揺すぶる）	ແກວ່ງໄກວ	kwaeng kwai
7662	ゆしゅつ	輸出	ສິນຄ້າສົ່ງອອກຕ່າງປະເທດ	sin khaa2 song1 ohk taang1 pa theet
7663	ゆすぶる	揺すぶる	ສັ່ນ	san1
7664	ゆすぶる	揺すぶる	ສັ່ນສະເທືອນ	san1 sa theuan
7665	ゆすぶる	揺すぶる	ແກວ່ງໄກວ	kwaeng kwai
7666	ゆする	揺する	ໄກວໄປໄກວມາ	kwai pai kwai maa
7667	ゆずる	譲る	ມອບ	mohp
7668	ゆたか	豊か	ສົມບູນ	som buun
7669	ゆだやきょう	ユダヤ教	ສາດສະຫນາຢິວ	saat sa hnaa yiw
7670	ゆだん	油断	ບໍ່ລະມັດລະວັງ	boh1 la mat la wang
7671	ゆっくり	ゆっくり	ຊ້າໆ	xaa2 #
7672	ゆっくり	ゆっくり！	ລະວັງ	la wang
7673	ゆでたまご	ゆで玉子	ໄຂ່ຕົ້ມ	hkai1 tom2
7674	ゆでる	ゆでる	ຕົ້ມ	tom2
7675	ゆにゅう	輸入	ສິນຄ້ານຳເຂົ້າ	sin khaa2 nam hkao2
7676	ゆび	指	ນິ້ວ	niw2
7677	ゆびわ	指輪	ແຫວນ	hvaen
7678	ゆみ	弓	ທະນູ	tha nuu
7679	ゆめ	夢	ຄວາມຝັນ	khwaam hfan
7680	ゆめみる	夢みる	ຝັນ	hfan
7681	ゆるい	緩い	ຫລົມ	hlom
7682	ゆるす	許す	ຍົກໂທດ	nyok thoot
7683	ゆれる	揺れる	ສັ່ນ	san1
